    x p
    0.390624999999978E-03   -0.577047032850794E-01
    0.117187499999999E-02   -0.188028316615892E+00
    0.195312500000000E-02   -0.263241109989621E+00
    0.273437500000001E-02   -0.310223035392183E+00
    0.351562500000002E-02   -0.340703687416765E+00
    0.429687499999998E-02   -0.363263229944335E+00
    0.507812499999999E-02   -0.379971264845744E+00
    0.585937500000000E-02   -0.393024981876983E+00
    0.664062500000001E-02   -0.403848731616676E+00
    0.742187500000002E-02   -0.413335296524550E+00
    0.820312499999998E-02   -0.421352196061015E+00
    0.898437499999999E-02   -0.427852703857926E+00
    0.976562500000000E-02   -0.433367692281265E+00
    0.105468750000000E-01   -0.437962138812061E+00
    0.113281250000000E-01   -0.441510951755207E+00
    0.121093750000000E-01   -0.443973298046841E+00
    0.128906250000000E-01   -0.445814041060916E+00
    0.136718750000000E-01   -0.447318374582227E+00
    0.144531250000000E-01   -0.448548593941883E+00
    0.152343750000000E-01   -0.449457231736822E+00
    0.160156250000000E-01   -0.449930065711749E+00
    0.167968750000000E-01   -0.450142348309619E+00
    0.175781250000000E-01   -0.450146561203529E+00
    0.183593750000000E-01   -0.449903108456847E+00
    0.191406250000000E-01   -0.449322033381432E+00
    0.199218750000000E-01   -0.448445493428669E+00
    0.207031250000000E-01   -0.447432704803643E+00
    0.214843750000000E-01   -0.446324386570726E+00
    0.222656250000000E-01   -0.445117366095043E+00
    0.230468750000000E-01   -0.443761590708292E+00
    0.238281250000000E-01   -0.442339374322489E+00
    0.246093750000000E-01   -0.440903461848734E+00
    0.253906250000000E-01   -0.439458966285452E+00
    0.261718750000000E-01   -0.437994652884673E+00
    0.269531250000000E-01   -0.436440315199304E+00
    0.277343750000000E-01   -0.434740940639181E+00
    0.285156250000000E-01   -0.432929467613674E+00
    0.292968750000000E-01   -0.430994321317459E+00
    0.300781250000000E-01   -0.428909084672767E+00
    0.308593750000000E-01   -0.426667112543975E+00
    0.316406250000000E-01   -0.424384703177870E+00
    0.324218750000000E-01   -0.422080813743609E+00
    0.332031250000000E-01   -0.419758967216536E+00
    0.339843750000000E-01   -0.417409090562606E+00
    0.347656250000000E-01   -0.415131269992078E+00
    0.355468750000000E-01   -0.412959517591704E+00
    0.363281250000000E-01   -0.410875546161309E+00
    0.371093750000000E-01   -0.408882450626295E+00
    0.378906250000000E-01   -0.407006545784889E+00
    0.386718750000000E-01   -0.405206678271868E+00
    0.394531250000000E-01   -0.403445204401350E+00
    0.402343750000000E-01   -0.401716964943997E+00
    0.410156250000000E-01   -0.400021689640872E+00
    0.417968750000000E-01   -0.398344866503348E+00
    0.425781250000000E-01   -0.396585548207567E+00
    0.433593750000000E-01   -0.394757927282442E+00
    0.441406250000000E-01   -0.392865284143325E+00
    0.449218750000000E-01   -0.390893618688879E+00
    0.457031250000000E-01   -0.388820582661679E+00
    0.464843750000000E-01   -0.386718484252415E+00
    0.472656250000000E-01   -0.384605088012837E+00
    0.480468750000000E-01   -0.382482774787162E+00
    0.488281250000000E-01   -0.380348923386095E+00
    0.496093750000000E-01   -0.378246278476332E+00
    0.503906250000000E-01   -0.376246435313307E+00
    0.511718750000000E-01   -0.374322850114913E+00
    0.519531250000000E-01   -0.372472840162587E+00
    0.527343750000000E-01   -0.370715986550241E+00
    0.535156250000000E-01   -0.369057408198785E+00
    0.542968750000000E-01   -0.367434546785882E+00
    0.550781250000000E-01   -0.365838618413057E+00
    0.558593750000000E-01   -0.364268962010390E+00
    0.566406250000000E-01   -0.362732209955704E+00
    0.574218750000000E-01   -0.361221656931243E+00
    0.582031250000000E-01   -0.359719732014344E+00
    0.589843750000000E-01   -0.358224751309192E+00
    0.597656250000000E-01   -0.356736213022949E+00
    0.605468750000000E-01   -0.355256783795274E+00
    0.613281250000000E-01   -0.353849499524055E+00
    0.621093750000000E-01   -0.352511939782145E+00
    0.628906250000000E-01   -0.351230914008754E+00
    0.636718750000000E-01   -0.350010293036534E+00
    0.644531250000000E-01   -0.348869375763033E+00
    0.652343750000000E-01   -0.347713654835020E+00
    0.660156250000000E-01   -0.346519214812499E+00
    0.667968750000000E-01   -0.345291534093496E+00
    0.675781250000000E-01   -0.344025668529812E+00
    0.683593750000000E-01   -0.342690597748672E+00
    0.691406250000000E-01   -0.341223355333712E+00
    0.699218750000000E-01   -0.339662786412062E+00
    0.707031250000000E-01   -0.338023959786909E+00
    0.714843750000000E-01   -0.336297879827712E+00
    0.722656250000000E-01   -0.334471784907266E+00
    0.730468750000000E-01   -0.332694880272273E+00
    0.738281250000000E-01   -0.330972505747923E+00
    0.746093750000000E-01   -0.329299002037378E+00
    0.753906250000000E-01   -0.327682238305386E+00
    0.761718750000000E-01   -0.326153931459888E+00
    0.769531250000000E-01   -0.324706977665962E+00
    0.777343750000000E-01   -0.323313069815918E+00
    0.785156250000000E-01   -0.321966614239026E+00
    0.792968750000000E-01   -0.320675928222036E+00
    0.800781250000000E-01   -0.319455472469248E+00
    0.808593750000000E-01   -0.318260513723815E+00
    0.816406250000000E-01   -0.317080366717156E+00
    0.824218750000000E-01   -0.315913999250674E+00
    0.832031250000000E-01   -0.314764517072773E+00
    0.839843750000000E-01   -0.313641313217108E+00
    0.847656250000000E-01   -0.312538732330446E+00
    0.855468750000000E-01   -0.311450468103321E+00
    0.863281250000000E-01   -0.310375862694059E+00
    0.871093750000000E-01   -0.309318523098907E+00
    0.878906250000000E-01   -0.308284982032219E+00
    0.886718750000000E-01   -0.307265978362528E+00
    0.894531250000000E-01   -0.306257350915696E+00
    0.902343750000000E-01   -0.305258824712049E+00
