x,y,u,v,p
0.763333,0.216667,-0.3057649,-0.2772048,0.07268368
0.77,0.216667,-0.3065927,-0.2839739,0.07427324
0.776667,0.216667,-0.3079043,-0.2911897,0.07591832
0.783333,0.216667,-0.3098972,-0.2990698,0.07762562
0.79,0.216667,-0.3128436,-0.3079365,0.07941134
0.796667,0.216667,-0.3168074,-0.3179273,0.08128411
0.803333,0.216667,-0.3216655,-0.329006,0.08325548
0.81,0.216667,-0.3270461,-0.3409018,0.08534303
0.816667,0.216667,-0.3319688,-0.3526862,0.08755513
0.823333,0.216667,-0.3350511,-0.362886,0.08987373
0.83,0.216667,-0.3346135,-0.3696056,0.0922702
0.836667,0.216667,-0.327931,-0.36959,0.09467693
0.843333,0.216667,-0.3137344,-0.360906,0.09699225
0.85,0.216667,-0.2911699,-0.341979,0.09911154
0.856667,0.216667,-0.2600579,-0.31176,0.1009105
0.863333,0.216667,-0.2225742,-0.2720745,0.1023155
0.87,0.216667,-0.1820455,-0.2264985,0.1033331
0.876667,0.216667,-0.1418509,-0.1789328,0.1039963
0.883333,0.216667,-0.1056384,-0.1340017,0.1043697
0.89,0.216667,-0.07504749,-0.09444737,0.1045642
0.896667,0.216667,-0.05067804,-0.0615967,0.1046486
0.903333,0.216667,-0.03265257,-0.03613325,0.104671
0.91,0.216667,-0.01964481,-0.01689265,0.104669
0.916667,0.216667,-0.01052598,-0.002703735,0.1046581
0.923333,0.216667,-0.004455494,0.007335687,0.1046462
0.93,0.216667,-0.000618141,0.01416205,0.104637
0.936667,0.216667,0.001723736,0.01871723,0.1046318
0.943333,0.216667,0.00298426,0.02152473,0.1046294
0.95,0.216667,0.003424218,0.02286742,0.1046292
0.956667,0.216667,0.003361264,0.0231539,0.1046309
0.963333,0.216667,0.002957354,0.02252102,0.1046328
0.97,0.216667,0.002338172,0.02095848,0.1046354
0.976667,0.216667,0.001634104,0.01842796,0.1046386
0.983333,0.216667,0.00095199,0.01484508,0.1046421
0.99,0.216667,0.000391129,0.01001672,0.1046464
0.996667,0.216667,7.41667E-05,0.003672615,0.1046515
1,0.216667,0,0,0.1046526
0,0.223333,0,0,0.120669
0.00333333,0.223333,-4.37377E-05,-0.01628094,0.1206645
0.01,0.223333,-0.000749181,-0.03569833,0.1206263
0.0166667,0.223333,-0.003273639,-0.03665467,0.1205363
0.0233333,0.223333,-0.0077762,-0.02605668,0.1204063
0.03,0.223333,-0.01402786,-0.009225221,0.1202527
0.0366667,0.223333,-0.02179049,0.01022729,0.1200868
0.0433333,0.223333,-0.0309121,0.03035889,0.1199137
0.05,0.223333,-0.04138705,0.05083667,0.1197295
0.0566667,0.223333,-0.05350689,0.07215051,0.1195225
0.0633333,0.223333,-0.06766301,0.09494989,0.1192712
0.07,0.223333,-0.08374121,0.1193853,0.1189589
0.0766667,0.223333,-0.101716,0.1455745,0.1185519
0.0833333,0.223333,-0.121298,0.1731015,0.1180091
0.09,0.223333,-0.1417931,0.2009542,0.117297
0.0966667,0.223333,-0.1624554,0.228097,0.1163926
0.103333,0.223333,-0.1824681,0.253377,0.1152589
0.11,0.223333,-0.2009846,0.2755409,0.1138765
0.116667,0.223333,-0.2176347,0.2942139,0.1122802
0.123333,0.223333,-0.2318985,0.3088275,0.1104709
0.13,0.223333,-0.2434675,0.3190412,0.1084744
0.136667,0.223333,-0.2525487,0.3253458,0.106347
0.143333,0.223333,-0.2592718,0.3280935,0.104126
0.15,0.223333,-0.2637817,0.3276154,0.1018476
0.156667,0.223333,-0.2664635,0.3245474,0.09955331
0.163333,0.223333,-0.2678349,0.3196758,0.09727359
0.17,0.223333,-0.268182,0.313437,0.09502567
0.176667,0.223333,-0.2678712,0.3063404,0.09283073
0.183333,0.223333,-0.2672723,0.2988836,0.09069306
0.19,0.223333,-0.2665822,0.2913114,0.08861375
0.196667,0.223333,-0.2659697,0.283831,0.08659672
0.203333,0.223333,-0.2655248,0.2765457,0.08463886
0.21,0.223333,-0.265273,0.2694749,0.08273396
0.216667,0.223333,-0.2652271,0.2626281,0.08088009
0.223333,0.223333,-0.2653679,0.2559749,0.07907768
0.23,0.223333,-0.2656377,0.2494485,0.07731988
0.236667,0.223333,-0.2660144,0.243022,0.07560487
0.243333,0.223333,-0.266464,0.2366588,0.07393508
0.25,0.223333,-0.266952,0.2303214,0.07230716
0.256667,0.223333,-0.267459,0.2239936,0.07071991
0.263333,0.223333,-0.2679711,0.2176644,0.0691746
0.27,0.223333,-0.2684781,0.2113213,0.06767231
0.276667,0.223333,-0.268975,0.2049664,0.06621089
0.283333,0.223333,-0.2694597,0.1985968,0.06478997
0.29,0.223333,-0.269931,0.1922141,0.06341358
0.296667,0.223333,-0.2703912,0.1858206,0.06207839
0.303333,0.223333,-0.2708407,0.1794193,0.06078444
0.31,0.223333,-0.2712809,0.1730116,0.05953363
0.316667,0.223333,-0.2717131,0.1665992,0.05832605
0.323333,0.223333,-0.2721391,0.1601852,0.05716006
0.33,0.223333,-0.2725587,0.153768,0.05603538
0.336667,0.223333,-0.2729728,0.1473502,0.05495622
0.343333,0.223333,-0.2733818,0.1409323,0.05391865
0.35,0.223333,-0.2737864,0.1345129,0.05292248
0.356667,0.223333,-0.2741854,0.1280942,0.05197087
0.363333,0.223333,-0.274579,0.1216746,0.05106243
0.37,0.223333,-0.2749681,0.1152538,0.0501958
0.376667,0.223333,-0.2753513,0.108831,0.04937194
0.383333,0.223333,-0.2757285,0.1024082,0.04859337
0.39,0.223333,-0.2760999,0.09598152,0.0478566
0.396667,0.223333,-0.276466,0.08955121,0.04716177
0.403333,0.223333,-0.2768249,0.08311871,0.04651283
0.41,0.223333,-0.2771778,0.07667975,0.04590638
0.416667,0.223333,-0.277524,0.07023636,0.04534202
0.423333,0.223333,-0.2778645,0.06378634,0.0448214
0.43,0.223333,-0.2781989,0.05732839,0.04434518
0.436667,0.223333,-0.2785273,0.05086241,0.04391079
0.443333,0.223333,-0.2788504,0.04438776,0.04351807
0.45,0.223333,-0.2791685,0.03790231,0.04317113
0.456667,0.223333,-0.2794815,0.03140516,0.04286557
0.463333,0.223333,-0.2797908,0.02489815,0.0426011
0.47,0.223333,-0.2800972,0.01837574,0.04237996
0.476667,0.223333,-0.2804001,0.01183986,0.04220115
0.483333,0.223333,-0.2807018,0.00529067,0.04206269
0.49,0.223333,-0.2810023,-0.001275316,0.04196475
0.496667,0.223333,-0.2813034,-0.007857212,0.04190967
0.503333,0.223333,-0.2816051,-0.01445542,0.04189387
0.51,0.223333,-0.2819096,-0.02107039,0.0419166
0.516667,0.223333,-0.2822174,-0.0277047,0.04198067
0.523333,0.223333,-0.2825299,-0.03435549,0.04208355
0.53,0.223333,-0.2828483,-0.04102463,0.04222374
0.536667,0.223333,-0.2831742,-0.04771235,0.04240217
0.543333,0.223333,-0.2835092,-0.05441666,0.0426194
0.55,0.223333,-0.2838527,-0.06114032,0.04287281
0.556667,0.223333,-0.2842075,-0.06787913,0.04316154
0.563333,0.223333,-0.2845756,-0.07463565,0.04348916
0.57,0.223333,-0.2849559,-0.08140863,0.0438519
0.576667,0.223333,-0.2853506,-0.08819556,0.04424906
0.583333,0.223333,-0.2857611,-0.09499605,0.04468259
0.59,0.223333,-0.2861876,-0.1018097,0.04515184
0.596667,0.223333,-0.2866313,-0.1086358,0.04565518
0.603333,0.223333,-0.2870909,-0.1154691,0.04619296
0.61,0.223333,-0.2875703,-0.1223129,0.04676792
0.616667,0.223333,-0.2880676,-0.1291642,0.04737705
0.623333,0.223333,-0.2885817,-0.1360186,0.04802046
0.63,0.223333,-0.2891157,-0.1428781,0.04870146
0.636667,0.223333,-0.2896671,-0.149739,0.04941832
0.643333,0.223333,-0.2902353,-0.1566003,0.05017071
0.65,0.223333,-0.29082,-0.1634594,0.05096064
0.656667,0.223333,-0.2914207,-0.1703164,0.05178996
0.663333,0.223333,-0.292035,-0.1771673,0.05265647
0.67,0.223333,-0.2926596,-0.1840109,0.05356153
0.676667,0.223333,-0.2932941,-0.1908458,0.05450956
0.683333,0.223333,-0.2939334,-0.1976665,0.05549746
0.69,0.223333,-0.2945733,-0.2044745,0.05652662
0.696667,0.223333,-0.2952071,-0.2112621,0.05759977
0.703333,0.223333,-0.2958273,-0.2180233,0.05871753
0.71,0.223333,-0.2964264,-0.2247548,0.05987886
0.716667,0.223333,-0.2969941,-0.2314487,0.06108496
0.723333,0.223333,-0.2975167,-0.2380911,0.06233988
0.73,0.223333,-0.2979838,-0.2446742,0.06363989
0.736667,0.223333,-0.2983921,-0.2511968,0.0649858
0.743333,0.223333,-0.2987336,-0.2576457,0.06638043
0.75,0.223333,-0.2990209,-0.2640313,0.06782239
0.756667,0.223333,-0.2992879,-0.2703804,0.06931032
0.763333,0.223333,-0.2995848,-0.2767378,0.07084573
0.77,0.223333,-0.3000273,-0.2832105,0.07243249
0.776667,0.223333,-0.3007767,-0.2899575,0.07406936
0.783333,0.223333,-0.3019654,-0.2971267,0.07575998
0.79,0.223333,-0.3039083,-0.3050616,0.07751737
0.796667,0.223333,-0.3068203,-0.3140314,0.07934919
0.803333,0.223333,-0.3107389,-0.3241515,0.08126546
0.81,0.223333,-0.315636,-0.3354983,0.08328534
0.816667,0.223333,-0.3210543,-0.3477053,0.08542708
0.823333,0.223333,-0.3259513,-0.3597155,0.08768923
0.83,0.223333,-0.3290762,-0.3701652,0.09006069
0.836667,0.223333,-0.328004,-0.3762624,0.09251199
0.843333,0.223333,-0.320565,-0.375183,0.09495566
0.85,0.223333,-0.3056251,-0.3651103,0.09730211
0.856667,0.223333,-0.2815517,-0.343372,0.09941677
0.863333,0.223333,-0.2490036,-0.3098981,0.1011761
0.87,0.223333,-0.2106833,-0.2673311,0.1025373
0.876667,0.223333,-0.1697233,-0.2190555,0.1034984
0.883333,0.223333,-0.1301456,-0.1699189,0.1040862
0.89,0.223333,-0.09514009,-0.124544,0.1044144
0.896667,0.223333,-0.06590902,-0.08501412,0.1045793
0.903333,0.223333,-0.04362927,-0.05344841,0.1046395
0.91,0.223333,-0.02732841,-0.02928424,0.1046518
0.916667,0.223333,-0.01570485,-0.01117991,0.1046444
0.923333,0.223333,-0.007861679,0.001781693,0.1046316
0.93,0.223333,-0.002844864,0.01067027,0.1046198
0.936667,0.223333,0.000271827,0.01666178,0.1046109
0.943333,0.223333,0.002066616,0.02052292,0.1046056
0.95,0.223333,0.002844775,0.02257339,0.1046032
0.956667,0.223333,0.002996804,0.02332236,0.1046024
0.963333,0.223333,0.002740623,0.02299987,0.104603
0.97,0.223333,0.002215924,0.02160296,0.1046041
0.976667,0.223333,0.001570807,0.01911561,0.1046066
0.983333,0.223333,0.000924545,0.01547147,0.104609
0.99,0.223333,0.000382937,0.01047311,0.1046134
0.996667,0.223333,7.30133E-05,0.003842453,0.1046185
1,0.223333,0,0,0.1046195
0,0.23,0,0,0.121113
0.00333333,0.23,-0.000201808,-0.01590963,0.1211064
0.01,0.23,-0.0014783,-0.03382962,0.1210587
0.0166667,0.23,-0.004859663,-0.03273725,0.1209619
0.0233333,0.23,-0.01031536,-0.02012907,0.1208238
0.03,0.23,-0.01746332,-0.001690205,0.1206588
0.0366667,0.23,-0.02606191,0.01907082,0.1204778
0.0433333,0.23,-0.03607274,0.04055695,0.1202811
0.05,0.23,-0.04757831,0.06269027,0.1200604
0.0566667,0.23,-0.06071959,0.08576947,0.119807
0.0633333,0.23,-0.07590205,0.1104936,0.1194909
0.07,0.23,-0.09296223,0.1369467,0.119086
0.0766667,0.23,-0.1116048,0.1647429,0.1185656
0.0833333,0.23,-0.1314373,0.1932845,0.1178836
0.09,0.23,-0.1516821,0.2214359,0.1170008
0.0966667,0.23,-0.1715337,0.2480425,0.1158978
0.103333,0.23,-0.1903114,0.2720811,0.1145649
0.11,0.23,-0.2071983,0.2923795,0.1129799
0.116667,0.23,-0.2218053,0.3085861,0.1111729
0.123333,0.23,-0.2340698,0.3207159,0.1091873
0.13,0.23,-0.2436601,0.3284345,0.10704
0.136667,0.23,-0.2507747,0.3322419,0.1047842
0.143333,0.23,-0.2557589,0.332775,0.1024674
0.15,0.23,-0.2588725,0.3305155,0.1001243
0.156667,0.23,-0.260451,0.3260365,0.09778909
0.163333,0.23,-0.2609727,0.3200727,0.09548543
0.17,0.23,-0.2608284,0.3131918,0.09322897
0.176667,0.23,-0.2602845,0.3057727,0.09103421
0.183333,0.23,-0.2596335,0.2982104,0.08890118
0.19,0.23,-0.2590306,0.2907031,0.08682791
0.196667,0.23,-0.258583,0.2833808,0.08481642
0.203333,0.23,-0.2583409,0.2762974,0.0828627
0.21,0.23,-0.2582978,0.2694368,0.08096017
0.216667,0.23,-0.2584272,0.2627629,0.07910678
0.223333,0.23,-0.2587099,0.2562476,0.07730328
0.23,0.23,-0.2590971,0.2498324,0.07554338
0.236667,0.23,-0.2595494,0.2434738,0.07382569
0.243333,0.23,-0.2600451,0.2371497,0.07215305
0.25,0.23,-0.2605595,0.230832,0.07052224
0.256667,0.23,-0.2610773,0.2245088,0.06893229
0.263333,0.23,-0.2615893,0.2181739,0.06738482
0.27,0.23,-0.2620905,0.2118204,0.06588078
0.276667,0.23,-0.2625785,0.2054523,0.06441786
0.283333,0.23,-0.2630547,0.1990708,0.06299599
0.29,0.23,-0.2635188,0.1926764,0.06161901
0.296667,0.23,-0.2639726,0.1862721,0.06028358
0.303333,0.23,-0.2644174,0.1798622,0.05898961
0.31,0.23,-0.2648557,0.173447,0.05773889
0.316667,0.23,-0.265287,0.1670277,0.05653164
0.323333,0.23,-0.2657132,0.1606084,0.05536614
0.33,0.23,-0.2661352,0.1541856,0.05424197
0.336667,0.23,-0.2665516,0.1477634,0.05316344
0.343333,0.23,-0.2669642,0.1413406,0.05212643
0.35,0.23,-0.2673725,0.1349167,0.05113079
0.356667,0.23,-0.2677763,0.1284929,0.05017969
0.363333,0.23,-0.2681746,0.1220684,0.04927164
0.37,0.23,-0.2685685,0.1156428,0.04840527
0.376667,0.23,-0.2689576,0.1092147,0.04758156
0.383333,0.23,-0.2693404,0.1027858,0.04680299
0.39,0.23,-0.2697188,0.09635314,0.04606597
0.396667,0.23,-0.270091,0.08991708,0.04537073
0.403333,0.23,-0.2704571,0.08347871,0.04472112
0.41,0.23,-0.2708182,0.07703361,0.04411372
0.416667,0.23,-0.2711732,0.07058417,0.04354814
0.423333,0.23,-0.2715231,0.06412851,0.04302614
0.43,0.23,-0.2718666,0.05766497,0.04254814
0.436667,0.23,-0.2722059,0.05119338,0.04211152
0.443333,0.23,-0.2725402,0.04471392,0.04171655
0.45,0.23,-0.2728698,0.03822403,0.04136698
0.456667,0.23,-0.2731957,0.03172269,0.04105826
0.463333,0.23,-0.2735182,0.02521233,0.0407906
0.47,0.23,-0.2738376,0.01868731,0.04056598
0.476667,0.23,-0.2741551,0.01214951,0.04038332
0.483333,0.23,-0.274472,0.005599221,0.04024064
0.49,0.23,-0.2747877,-0.000966913,0.04013862
0.496667,0.23,-0.2751047,-0.00754796,0.04007917
0.503333,0.23,-0.2754229,-0.01414414,0.04005856
0.51,0.23,-0.2757435,-0.02075619,0.04007677
0.516667,0.23,-0.2760676,-0.02738647,0.04013631
0.523333,0.23,-0.276397,-0.03403173,0.04023431
0.53,0.23,-0.2767319,-0.0406943,0.04036977
0.536667,0.23,-0.2770733,-0.0473746,0.04054384
0.543333,0.23,-0.2774236,-0.05407008,0.04075673
0.55,0.23,-0.2777832,-0.06078315,0.04100578
0.556667,0.23,-0.2781521,-0.06751116,0.04129085
0.563333,0.23,-0.2785329,-0.07425573,0.04161501
0.57,0.23,-0.2789262,-0.0810148,0.04197438
0.576667,0.23,-0.2793322,-0.08778766,0.0423689
0.583333,0.23,-0.2797523,-0.09457354,0.04280021
0.59,0.23,-0.2801875,-0.1013715,0.04326763
0.596667,0.23,-0.2806372,-0.10818,0.04376978
0.603333,0.23,-0.2811028,-0.1149972,0.04430682
0.61,0.23,-0.2815854,-0.1218249,0.0448817
0.616667,0.23,-0.2820831,-0.1286576,0.04549126
0.623333,0.23,-0.2825974,-0.1354952,0.04613566
0.63,0.23,-0.2831283,-0.1423379,0.04681819
0.636667,0.23,-0.2836747,-0.1491818,0.04753715
0.643333,0.23,-0.2842363,-0.156027,0.04829217
0.65,0.23,-0.2848132,-0.1628714,0.04908495
0.656667,0.23,-0.2854044,-0.1697145,0.04991757
0.663333,0.23,-0.2860069,-0.1765518,0.05078793
0.67,0.23,-0.2866213,-0.1833864,0.05169682
0.676667,0.23,-0.2872449,-0.1902139,0.05264881
0.683333,0.23,-0.2878743,-0.1970305,0.05364111
0.69,0.23,-0.2885071,-0.2038389,0.05467456
0.696667,0.23,-0.2891387,-0.2106323,0.05575182
0.703333,0.23,-0.2897621,-0.2174078,0.05687382
0.71,0.23,-0.2903721,-0.2241623,0.05803945
0.716667,0.23,-0.2909591,-0.2308883,0.05924949
0.723333,0.23,-0.2915107,-0.237574,0.06050829
0.73,0.23,-0.2920189,-0.2442159,0.06181246
0.736667,0.23,-0.2924708,-0.2508016,0.06316224
0.743333,0.23,-0.2928526,-0.2573152,0.06456061
0.75,0.23,-0.2931655,-0.2637593,0.06600636
0.756667,0.23,-0.2934184,-0.2701371,0.06749758
0.763333,0.23,-0.2936355,-0.2764658,0.06903517
0.77,0.23,-0.293884,-0.2828072,0.07062209
0.776667,0.23,-0.2942514,-0.2892481,0.07225536
0.783333,0.23,-0.294899,-0.2959481,0.07393748
0.79,0.23,-0.2960736,-0.3031729,0.07567798
0.796667,0.23,-0.2979622,-0.3111543,0.07748003
0.803333,0.23,-0.3008075,-0.3201928,0.07935382
0.81,0.23,-0.3047932,-0.3305728,0.0813185
0.816667,0.23,-0.3097879,-0.3422731,0.08339209
0.823333,0.23,-0.3152583,-0.3548024,0.08558082
0.83,0.23,-0.3202591,-0.3671984,0.08789679
0.836667,0.23,-0.3228911,-0.3773372,0.0903329
0.843333,0.23,-0.3213987,-0.3829818,0.09283355
0.85,0.23,-0.3133826,-0.3809925,0.0953237
0.856667,0.23,-0.2966092,-0.3680621,0.09767861
0.863333,0.23,-0.270792,-0.3429969,0.0997697
0.87,0.23,-0.2370438,-0.3063969,0.1015002
0.876667,0.23,-0.1975711,-0.2602745,0.1027936
0.883333,0.23,-0.1564912,-0.209355,0.1036503
0.89,0.23,-0.117601,-0.1588472,0.1041838
0.896667,0.23,-0.08381834,-0.1130172,0.1044644
0.903333,0.23,-0.05705297,-0.07498142,0.104584
0.91,0.23,-0.03669009,-0.04472379,0.1046259
0.916667,0.23,-0.02201428,-0.02183851,0.1046289
0.923333,0.23,-0.01205586,-0.005396684,0.104617
0.93,0.23,-0.00555978,0.006062839,0.1046028
0.936667,0.23,-0.001403201,0.01397404,0.1045907
0.943333,0.23,0.001020473,0.01907455,0.1045817
0.95,0.23,0.002193388,0.02195726,0.1045764
0.956667,0.23,0.002622543,0.02331878,0.1045729
0.963333,0.23,0.002530328,0.02336385,0.1045718
0.97,0.23,0.002104476,0.02216934,0.1045715
0.976667,0.23,0.001520776,0.019759,0.1045727
0.983333,0.23,0.000908041,0.01607066,0.1045745
0.99,0.23,0.000379826,0.01092123,0.1045785
0.996667,0.23,7.2877E-05,0.00402524,0.1045831
1,0.23,0,0,0.104584
0,0.236667,0,0,0.1215859
0.00333333,0.236667,-0.000358632,-0.01523412,0.1215776
0.01,0.236667,-0.002262136,-0.0311636,0.1215201
0.0166667,0.236667,-0.006544235,-0.0278565,0.1214154
0.0233333,0.236667,-0.01291882,-0.01333679,0.1212691
0.03,0.236667,-0.0209491,0.006659108,0.1210924
0.0366667,0.236667,-0.03039953,0.02876471,0.1208926
0.0433333,0.236667,-0.0413242,0.05170842,0.1206663
0.05,0.236667,-0.05377202,0.0754589,0.1204048
0.0566667,0.236667,-0.06790844,0.1003924,0.1200927
0.0633333,0.236667,-0.0840149,0.1270241,0.1196966
0.07,0.236667,-0.1017793,0.1551503,0.1191877
0.0766667,0.236667,-0.1208132,0.1842239,0.1185337
0.0833333,0.236667,-0.1405759,0.2133459,0.1176928
0.09,0.236667,-0.16022,0.2412615,0.1166229
0.0966667,0.236667,-0.1790048,0.2668746,0.1153195
0.103333,0.236667,-0.1963066,0.289254,0.1137786
0.11,0.236667,-0.2113773,0.3073311,0.1119876
0.116667,0.236667,-0.2240873,0.3211239,0.1099972
0.123333,0.236667,-0.2343484,0.3306543,0.107843
0.13,0.236667,-0.2420684,0.3359178,0.1055623
0.136667,0.236667,-0.2474925,0.3374878,0.1032029
0.143333,0.236667,-0.2510245,0.3360901,0.1008105
0.15,0.236667,-0.252988,0.3322962,0.09841852
0.156667,0.236667,-0.253722,0.3266795,0.09605511
0.163333,0.236667,-0.2537178,0.3199929,0.09373887
0.17,0.236667,-0.2532825,0.3126908,0.0914792
0.176667,0.236667,-0.2526678,0.3051342,0.08928723
0.183333,0.236667,-0.2520871,0.2976126,0.08715904
0.19,0.236667,-0.251641,0.2902526,0.08509072
0.196667,0.236667,-0.2513871,0.2831269,0.08308277
0.203333,0.236667,-0.2513454,0.2762479,0.0811308
0.21,0.236667,-0.2514794,0.2695675,0.07922835
0.216667,0.236667,-0.2517572,0.2630419,0.07737356
0.223333,0.236667,-0.252151,0.256634,0.0755676
0.23,0.236667,-0.2526136,0.2502884,0.07380465
0.236667,0.236667,-0.2531171,0.243973,0.07208364
0.243333,0.236667,-0.2536387,0.2376672,0.07040784
0.25,0.236667,-0.254164,0.2313531,0.06877419
0.256667,0.236667,-0.2546834,0.2250237,0.06718166
0.263333,0.236667,-0.2551915,0.2186785,0.06563213
0.27,0.236667,-0.2556858,0.212312,0.06412651
0.276667,0.236667,-0.2561674,0.2059313,0.06266243
0.283333,0.236667,-0.2566374,0.1995377,0.06123975
0.29,0.236667,-0.2570969,0.1931334,0.05986224
0.296667,0.236667,-0.2575484,0.1867204,0.05852667
0.303333,0.236667,-0.257993,0.1803028,0.05723273
0.31,0.236667,-0.2584308,0.1738822,0.05598221
0.316667,0.236667,-0.2588646,0.1674575,0.05477537
0.323333,0.236667,-0.259294,0.1610333,0.05361024
0.33,0.236667,-0.2597192,0.1546068,0.0524866
0.336667,0.236667,-0.2601403,0.1481802,0.05140851
0.343333,0.236667,-0.2605573,0.1417532,0.05037208
0.35,0.236667,-0.2609701,0.135325,0.0493769
0.356667,0.236667,-0.261379,0.1288969,0.04842614
0.363333,0.236667,-0.2617831,0.1224674,0.04751845
0.37,0.236667,-0.2621829,0.1160366,0.04665229
0.376667,0.236667,-0.2625772,0.109604,0.04582863
0.383333,0.236667,-0.2629662,0.1031699,0.04504991
0.39,0.236667,-0.2633506,0.0967315,0.04431269
0.396667,0.236667,-0.2637304,0.09028984,0.04361698
0.403333,0.236667,-0.2641036,0.08384591,0.04296665
0.41,0.236667,-0.2644723,0.07739539,0.04235833
0.416667,0.236667,-0.2648355,0.07094054,0.04179162
0.423333,0.236667,-0.2651941,0.06447968,0.0412682
0.43,0.236667,-0.2655477,0.0580111,0.04078848
0.436667,0.236667,-0.2658967,0.05153488,0.04034991
0.443333,0.236667,-0.2662418,0.04505096,0.03995266
0.45,0.236667,-0.2665823,0.03855722,0.03960055
0.456667,0.236667,-0.2669201,0.03205258,0.03928907
0.463333,0.236667,-0.2672552,0.0255394,0.03901833
0.47,0.236667,-0.2675876,0.01901228,0.0387904
0.476667,0.236667,-0.2679194,0.01247308,0.0386042
0.483333,0.236667,-0.2682501,0.005922199,0.03845784
0.49,0.236667,-0.26858,-0.000643706,0.03835183
0.496667,0.236667,-0.2689118,-0.007223519,0.0382883
0.503333,0.236667,-0.2692454,-0.01381762,0.03826359
0.51,0.236667,-0.2695818,-0.02042645,0.0382774
0.516667,0.236667,-0.2699211,-0.02705255,0.03833267
0.523333,0.236667,-0.2702655,-0.03369263,0.03842641
0.53,0.236667,-0.2706156,-0.04034891,0.03855762
0.536667,0.236667,-0.270972,-0.04702185,0.0387276
0.543333,0.236667,-0.271337,-0.05370874,0.03893645
0.55,0.236667,-0.2717105,-0.06041252,0.03918179
0.556667,0.236667,-0.2720933,-0.06713005,0.03946322
0.563333,0.236667,-0.2724866,-0.07386307,0.03978414
0.57,0.236667,-0.2728913,-0.08061015,0.04014072
0.576667,0.236667,-0.2733081,-0.08736981,0.04053258
0.583333,0.236667,-0.2737375,-0.09414199,0.04096182
0.59,0.236667,-0.2741803,-0.1009256,0.04142755
0.596667,0.236667,-0.274637,-0.1077197,0.04192842
0.603333,0.236667,-0.2751069,-0.114522,0.04246483
0.61,0.236667,-0.2755931,-0.1213334,0.04303943
0.616667,0.236667,-0.2760925,-0.1281511,0.04364925
0.623333,0.236667,-0.2766067,-0.1349732,0.04429442
0.63,0.236667,-0.2771353,-0.141801,0.04497814
0.636667,0.236667,-0.2776777,-0.1486303,0.04569873
0.643333,0.236667,-0.2782336,-0.1554601,0.04645577
0.65,0.236667,-0.2788028,-0.1622914,0.04725105
0.656667,0.236667,-0.2793846,-0.1691216,0.04808643
0.663333,0.236667,-0.2799766,-0.1759485,0.04895975
0.67,0.236667,-0.2805789,-0.1827721,0.04987188
0.676667,0.236667,-0.281191,-0.1895919,0.05082722
0.683333,0.236667,-0.2818083,-0.196404,0.05182285
0.69,0.236667,-0.282431,-0.2032103,0.0528597
0.696667,0.236667,-0.2830544,-0.2100063,0.05394034
0.703333,0.236667,-0.2836743,-0.2167897,0.05506558
0.71,0.236667,-0.2842856,-0.2235596,0.05623424
0.716667,0.236667,-0.2848824,-0.2303085,0.05744725
0.723333,0.236667,-0.2854533,-0.2370301,0.05870888
0.73,0.236667,-0.2859903,-0.2437169,0.06001564
0.736667,0.236667,-0.2864824,-0.2503613,0.06136804
0.743333,0.236667,-0.2869115,-0.2569436,0.06276902
0.75,0.236667,-0.2872719,-0.2634604,0.06421739
0.756667,0.236667,-0.2875582,-0.2699033,0.06571116
0.763333,0.236667,-0.2877739,-0.2762688,0.067251
0.77,0.236667,-0.2879469,-0.2825832,0.06883937
0.776667,0.236667,-0.2881375,-0.2889002,0.07047223
0.783333,0.236667,-0.2884414,-0.2953152,0.07215071
0.79,0.236667,-0.2890515,-0.3020265,0.07388155
0.796667,0.236667,-0.2901596,-0.3092576,0.07566586
0.803333,0.236667,-0.2920055,-0.3172919,0.07751022
0.81,0.236667,-0.294915,-0.3265441,0.07943137
0.816667,0.236667,-0.2989827,-0.337222,0.08144533
0.823333,0.236667,-0.304056,-0.3492569,0.08356504
0.83,0.236667,-0.3096572,-0.3622255,0.08580898
0.836667,0.236667,-0.3145357,-0.3748072,0.088192
0.843333,0.236667,-0.3169676,-0.3849085,0.09068393
0.85,0.236667,-0.3148878,-0.3898881,0.09324018
0.856667,0.236667,-0.3052756,-0.3856445,0.0957635
0.863333,0.236667,-0.2868701,-0.369866,0.09812394
0.87,0.236667,-0.2593998,-0.3413989,0.100195
0.876667,0.236667,-0.2237305,-0.3004348,0.1018518
0.883333,0.236667,-0.1832502,-0.2505177,0.1030425
0.89,0.236667,-0.1422429,-0.1972416,0.1038263
0.896667,0.236667,-0.1043342,-0.145667,0.1042807
0.903333,0.236667,-0.0728335,-0.1007427,0.1044942
0.91,0.236667,-0.04810615,-0.06388839,0.1045845
0.916667,0.236667,-0.02979696,-0.03529171,0.1046075
0.923333,0.236667,-0.01720194,-0.01451145,0.1046008
0.93,0.236667,-0.008829248,0.000202177,0.1045859
0.936667,0.236667,-0.003437579,0.01038071,0.1045706
0.943333,0.236667,-0.000198435,0.01707924,0.1045577
0.95,0.236667,0.001474944,0.02101913,0.1045488
0.956667,0.236667,0.002216308,0.02308318,0.1045426
0.963333,0.236667,0.002322141,0.0235955,0.104539
0.97,0.236667,0.002007691,0.02265923,0.1045372
0.976667,0.236667,0.001486206,0.02036021,0.1045366
0.983333,0.236667,0.000902537,0.01665477,0.1045382
0.99,0.236667,0.000382569,0.01136552,0.1045409
