    x p
    0.000000000000000E+00    0.383472151657289E+00
    0.390624999999978E-03    0.435179240854116E+00
    0.117187499999999E-02    0.501121164542967E+00
    0.195312500000000E-02    0.536134205134816E+00
    0.273437500000001E-02    0.555888108758236E+00
    0.351562500000002E-02    0.568193796518691E+00
    0.429687499999998E-02    0.575447867251933E+00
    0.507812499999999E-02    0.577614816104654E+00
    0.585937500000000E-02    0.576790187040957E+00
    0.664062500000001E-02    0.574212586523032E+00
    0.742187500000002E-02    0.570111118597934E+00
    0.820312499999998E-02    0.564279852178514E+00
    0.898437499999999E-02    0.557843630952227E+00
    0.976562500000000E-02    0.551395929820216E+00
    0.105468750000000E-01    0.544975509317895E+00
    0.113281250000000E-01    0.538561523689259E+00
    0.121093750000000E-01    0.532071513211798E+00
    0.128906250000000E-01    0.525402506920686E+00
    0.136718750000000E-01    0.518785848872053E+00
    0.144531250000000E-01    0.512262809091609E+00
    0.152343750000000E-01    0.505821848711482E+00
    0.160156250000000E-01    0.499425316171932E+00
    0.167968750000000E-01    0.492984851453936E+00
    0.175781250000000E-01    0.486466178333233E+00
    0.183593750000000E-01    0.479924680624134E+00
    0.191406250000000E-01    0.473417637494316E+00
    0.199218750000000E-01    0.466963683597674E+00
    0.207031250000000E-01    0.460552273778511E+00
    0.214843750000000E-01    0.454170322903184E+00
    0.222656250000000E-01    0.447879250323374E+00
    0.230468750000000E-01    0.441689257425222E+00
    0.238281250000000E-01    0.435615609889752E+00
    0.246093750000000E-01    0.429665190833118E+00
    0.253906250000000E-01    0.423814537675354E+00
    0.261718750000000E-01    0.418113445037620E+00
    0.269531250000000E-01    0.412548846925502E+00
    0.277343750000000E-01    0.407104554787179E+00
    0.285156250000000E-01    0.401769743284102E+00
    0.292968750000000E-01    0.396536179282267E+00
    0.300781250000000E-01    0.391409407596504E+00
    0.308593750000000E-01    0.386382737831709E+00
    0.316406250000000E-01    0.381441914071392E+00
    0.324218750000000E-01    0.376575797512694E+00
    0.332031250000000E-01    0.371774972689554E+00
    0.339843750000000E-01    0.367068151516912E+00
    0.347656250000000E-01    0.362497754171028E+00
    0.355468750000000E-01    0.358048385671779E+00
    0.363281250000000E-01    0.353724107902887E+00
    0.371093750000000E-01    0.349546476367022E+00
    0.378906250000000E-01    0.345565442247497E+00
    0.386718750000000E-01    0.341742105289842E+00
    0.394531250000000E-01    0.338018475949025E+00
    0.402343750000000E-01    0.334368032741880E+00
    0.410156250000000E-01    0.330774366176048E+00
    0.417968750000000E-01    0.327224170995000E+00
    0.425781250000000E-01    0.323658992537626E+00
    0.433593750000000E-01    0.320075442805250E+00
    0.441406250000000E-01    0.316484436277079E+00
    0.449218750000000E-01    0.312894098847606E+00
    0.457031250000000E-01    0.309314407748049E+00
    0.464843750000000E-01    0.305840160831167E+00
    0.472656250000000E-01    0.302510455402124E+00
