x,y,u,v,p
0.0304798,0.0832974,0.001199702351081377,-0.006123344235248817,-0.45716143668584963
0.0313013,0.0835777,0.004735429608564228,-0.006291146066500475,-0.4588130339626563
0.032122,0.0838508,0.0033855743558906665,-0.007713216770163643,-0.45975355341990354
0.0329418,0.0841169,0.001289426336532444,-0.009790298064054872,-0.4600564906334589
0.0337608,0.0843765,-0.0012289155549538586,-0.011341401477689136,-0.4601061175234513
0.034579,0.0846298,-0.003862397701487363,-0.012172245647205378,-0.4600388339249206
0.0353964,0.084877,-0.006442079678592682,-0.012208591652699389,-0.45999138921811583
0.0362132,0.0851184,-0.009201582992060997,-0.01044311982160534,-0.4600248635891404
0.0370293,0.0853542,-0.011625526352774869,-0.0076527036226718605,-0.46019869305187505
0.0378447,0.0855846,-0.013340900523687721,-0.004530177851346143,-0.4605419746524327
0.0386595,0.0858099,-0.01403810697344144,-0.0018180724595003893,-0.4610808080630809
0.0394736,0.0860301,-0.01466423147535819,-0.0006048862347935008,-0.46172276548292257
0.0402872,0.0862454,-0.014333500198166513,-0.0004548134753497361,-0.46255713723119146
0.0411002,0.0864561,-0.013603522695047105,-0.0009351337441653852,-0.46356790135638076
0.0419126,0.0866623,-0.01214638243126919,-0.0020609951876518736,-0.46450883293650674
0.0427245,0.0868641,-0.00933007785462972,-0.0031276158157036377,-0.4653638478087572
0.0435359,0.0870616,-0.005727508824969609,-0.004042678513265896,-0.46607681645651566
0.0443467,0.087255,-0.0025754482614204896,-0.00475289006183325,-0.4664927786791891
0.0451571,0.0874445,-0.0015749148590759317,-0.004693347603295178,-0.46628696125244845
0.045967,0.08763,-0.002061627851912871,-0.004696769878806075,-0.46530748830278534
0.0467764,0.0878118,-0.0030459814862955643,-0.004938248433277854,-0.4637656578680587
0.0475854,0.0879899,-0.00424724129209151,-0.0053852952127611915,-0.4620638954340415
0.048394,0.0881645,-0.005166722189391389,-0.00620780261676884,-0.4604911067437127
0.0492021,0.0883356,-0.0035708531608234697,-0.005667168267021591,-0.45882109912561364
0.0500098,0.0885033,-0.0022410246963578493,-0.004935578988260816,-0.45721493726217743
0.0508171,0.0886678,-0.0019731030823715093,-0.0054651780424325724,-0.45582312690052645
0.051624,0.088829,0.0004364612710201904,-0.0046493185621167814,-0.45450662277969606
0.0524306,0.0889871,-0.0022990574812014695,-0.0038812414388024277,-0.45338608685717274
0.0532367,0.0891421,-0.005728586175576841,-0.0031428207517804865,-0.4524410665613105
0.0540425,0.0892942,-0.00867664886624138,-0.0023929266306599297,-0.4516461028422056
0.0548479,0.0894434,-0.010986254073486522,-0.0017112110777131196,-0.45098708091413015
0.055653,0.0895897,-0.012575717093478671,-0.0012637156476806,-0.4504544610468219
0.0564578,0.0897332,-0.01356889356647723,-0.0010289012715360636,-0.4500034070664872
